sweep_type,experiment,model,parameter_name,parameter_value,seed,accuracy,error_rate,latency,inference_steps,configuration
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,256,206192,0.0,1.0,36.665,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 206192, 'sequence_length': 256, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,256,214111,0.0,1.0,35.493,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 214111, 'sequence_length': 256, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,256,222030,0.0,1.0,32.011,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 222030, 'sequence_length': 256, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,256,229949,0.0,1.0,32.209,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 229949, 'sequence_length': 256, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,554,1.0,0.0,204.631,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 554, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,8473,0.0,1.0,60.891,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 8473, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,16392,0.0,1.0,62.134,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 16392, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,24311,0.0,1.0,64.506,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 24311, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,32230,0.0,1.0,68.401,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 32230, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,40149,0.0,1.0,48.242,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 40149, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,48068,0.0,1.0,42.309,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 48068, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,55987,0.0,1.0,41.198,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 55987, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,63906,0.0,1.0,45.158,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 63906, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,71825,0.0,1.0,43.396,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 71825, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,79744,1.0,0.0,43.17,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 79744, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,87663,1.0,0.0,46.539,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 87663, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,95582,1.0,0.0,47.759,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 95582, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,103501,0.0,1.0,44.216,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 103501, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,111420,0.0,1.0,41.529,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 111420, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,119339,0.0,1.0,48.28,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 119339, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,127258,1.0,0.0,64.081,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 127258, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,135177,0.0,1.0,64.785,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 135177, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,143096,1.0,0.0,65.221,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 143096, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,151015,0.0,1.0,64.201,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 151015, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,158934,0.0,1.0,65.444,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 158934, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,166853,0.0,1.0,64.541,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 166853, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,174772,0.0,1.0,68.342,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 174772, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,182691,0.0,1.0,67.017,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 182691, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,190610,1.0,0.0,63.368,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 190610, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,198529,0.0,1.0,63.261,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 198529, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,206448,0.0,1.0,63.277,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 206448, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,214367,0.0,1.0,63.701,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 214367, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,222286,0.0,1.0,64.547,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 222286, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,512,230205,0.0,1.0,63.631,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 230205, 'sequence_length': 512, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,1066,0.0,1.0,249.909,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 1066, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,8985,0.0,1.0,130.869,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 8985, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,16904,0.0,1.0,129.595,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 16904, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,24823,0.0,1.0,130.451,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 24823, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,32742,1.0,0.0,130.325,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 32742, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,40661,1.0,0.0,134.093,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 40661, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,48580,0.0,1.0,212.719,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 48580, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,56499,0.0,1.0,126.864,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 56499, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,64418,0.0,1.0,126.145,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 64418, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,72337,0.0,1.0,274.082,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 72337, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,80256,0.0,1.0,185.709,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 80256, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,88175,1.0,0.0,129.881,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 88175, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,96094,0.0,1.0,131.182,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 96094, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,104013,1.0,0.0,135.03,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 104013, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,111932,0.0,1.0,130.556,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 111932, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,119851,1.0,0.0,127.861,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 119851, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,127770,0.0,1.0,128.396,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 127770, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,135689,0.0,1.0,135.645,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 135689, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,143608,1.0,0.0,125.322,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 143608, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,151527,1.0,0.0,126.674,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 151527, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,159446,0.0,1.0,133.824,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 159446, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,167365,0.0,1.0,131.864,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 167365, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,175284,0.0,1.0,131.672,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 175284, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,183203,0.0,1.0,118.058,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 183203, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,191122,0.0,1.0,118.736,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 191122, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,199041,1.0,0.0,124.245,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 199041, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,206960,0.0,1.0,130.852,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 206960, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,214879,0.0,1.0,126.112,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 214879, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,222798,0.0,1.0,127.049,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 222798, 'sequence_length': 1024, 'num_items': 4}"
sequence_length,long_horizon_recall,educational_evolving_memory_toy,sequence_length,1024,230717,1.0,0.0,129.193,1,"{'model_name': 'educational_evolving_memory_toy', 'state_dim': 32, 'seed': 230717, 'sequence_length': 1024, 'num_items': 4}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,43,1.0,0.0,1.162,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 43, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,7962,1.0,0.0,0.572,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 7962, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,15881,1.0,0.0,0.829,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 15881, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,23800,1.0,0.0,0.603,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 23800, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,31719,1.0,0.0,0.633,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 31719, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,39638,1.0,0.0,0.549,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 39638, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,47557,1.0,0.0,0.523,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 47557, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,55476,1.0,0.0,0.574,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 55476, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,63395,1.0,0.0,0.512,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 63395, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,71314,1.0,0.0,0.52,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 71314, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,79233,1.0,0.0,0.585,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 79233, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,87152,1.0,0.0,0.511,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 87152, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,95071,1.0,0.0,0.508,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 95071, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,102990,1.0,0.0,0.499,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 102990, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,110909,1.0,0.0,0.604,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 110909, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,118828,1.0,0.0,0.525,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 118828, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,126747,1.0,0.0,0.483,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 126747, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,134666,1.0,0.0,0.544,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 134666, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,142585,1.0,0.0,0.484,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 142585, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,150504,1.0,0.0,0.508,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 150504, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,158423,1.0,0.0,0.538,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 158423, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,166342,1.0,0.0,0.517,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 166342, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,174261,1.0,0.0,0.492,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 174261, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,182180,1.0,0.0,0.49,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 182180, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,190099,1.0,0.0,2.329,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 190099, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,198018,1.0,0.0,2.232,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 198018, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,205937,1.0,0.0,2.286,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 205937, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,213856,1.0,0.0,2.401,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 213856, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,221775,1.0,0.0,2.283,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 221775, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,1,229694,1.0,0.0,2.258,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 229694, 'num_pairs': 1, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,44,1.0,0.0,3.866,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 44, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,7963,1.0,0.0,3.309,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 7963, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,15882,1.0,0.0,3.376,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 15882, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,23801,1.0,0.0,3.295,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 23801, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,31720,1.0,0.0,3.29,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 31720, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,39639,1.0,0.0,3.248,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 39639, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,47558,1.0,0.0,3.187,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 47558, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,55477,1.0,0.0,3.557,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 55477, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,63396,1.0,0.0,3.216,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 63396, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,71315,1.0,0.0,4.811,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 71315, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,79234,1.0,0.0,0.878,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 79234, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,87153,1.0,0.0,0.86,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 87153, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,95072,1.0,0.0,0.879,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 95072, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,102991,1.0,0.0,0.865,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 102991, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,110910,1.0,0.0,0.891,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 110910, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,118829,1.0,0.0,0.784,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 118829, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,126748,1.0,0.0,0.824,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 126748, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,134667,1.0,0.0,0.766,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 134667, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,142586,1.0,0.0,0.823,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 142586, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,150505,1.0,0.0,0.784,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 150505, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,158424,1.0,0.0,0.841,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 158424, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,166343,1.0,0.0,0.761,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 166343, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,174262,1.0,0.0,0.807,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 174262, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,182181,1.0,0.0,0.815,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 182181, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,190100,1.0,0.0,0.756,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 190100, 'num_pairs': 2, 'interleaved_padding': 1}"
memory_capacity,memory_capacity,full_history_reference_baseline,num_pairs,2,198019,1.0,0.0,0.814,1,"{'model_name': 'full_history_reference_baseline', 'state_dim': 32, 'seed': 198019, 'num_pairs': 2, 'interleaved_padding': 1}"
